0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
1131724224.0,1381072262.0,2353953842.0,2365669548.0,2610132730.0,3394716599.0,3622169295.0,3646065150.0,385516595.0,4349068082.0,4852981708.0,5155596209.0,5313320295.0,7425497756.0,7731686121.0,8557287655.0,8793779702.0,8859757788.0,9065875633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353627053.0,1386710573.0,2788071287.0,3815173918.0,4600251104.0,4635005798.0,5369554061.0,5447949485.0,6196604038.0,7130179330.0,7147553216.0,7291796719.0,7319980602.0,8137666561.0,837434780.0,8843931613.0,9381491955.0,9793777425.0,9954003966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447368497.0,1806432623.0,2709515612.0,3040304050.0,4508459202.0,4672356210.0,4794780386.0,4955652409.0,5483620078.0,5992088798.0,6317804537.0,6389262628.0,7183132440.0,7343031966.0,8526831353.0,9319614438.0,9857684258.0,9928583103.0,9991056585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673545728.0,1950778613.0,2014164039.0,2134596922.0,2357420350.0,278615343.0,3272357682.0,5267561231.0,5589289357.0,6602658443.0,6630485496.0,6873570758.0,7172342278.0,7290618423.0,8588833465.0,8652657834.0,8885133008.0,9146432586.0,9866079599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801415976.0,2004130689.0,2202639159.0,2238104175.0,236213674.0,2372173741.0,3933785081.0,4301536311.0,4602158575.0,4746387342.0,5244903966.0,6497191662.0,6964587355.0,7148641183.0,7853185987.0,8330090654.0,900511694.0,9021499116.0,9251165484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909887254.0,252650787.0,2896133569.0,3825542513.0,5112279255.0,5241283293.0,5528619957.0,5982265481.0,6004094883.0,6213770351.0,6862935874.0,689005722.0,6992990462.0,7159546428.0,7635264675.0,7912025749.0,8036544670.0,9573171237.0,9977153533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102454101.0,1275115359.0,1461840325.0,2026811370.0,2910117954.0,303757652.0,355731838.0,4400915358.0,5622201028.0,5995299919.0,6168663834.0,6910628762.0,7279930976.0,7748338315.0,8746415043.0,9080169490.0,9333287385.0,9659688469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118489565.0,1638934428.0,3390057947.0,3661110768.0,4246857152.0,5126661392.0,5631498676.0,6157025077.0,634410926.0,6909133101.0,7073882591.0,7112645129.0,7252546757.0,767649686.0,7953328721.0,809206008.0,8127217456.0,8905125921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178572779.0,1226951805.0,1319444718.0,1620027949.0,187322105.0,227630528.0,2361125298.0,3820138318.0,4509345954.0,4998642950.0,5523260567.0,5953767316.0,7175551344.0,7507611669.0,7603878486.0,8133876053.0,8814639932.0,8970720593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212835742.0,1242463033.0,1436452535.0,1660129700.0,2229094026.0,2782126830.0,2798673368.0,3278855058.0,397359705.0,5066147133.0,5182277025.0,5184644989.0,5901261225.0,7870140289.0,8406740539.0,9259811687.0,9389198101.0,9447234302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301880647.0,1810425014.0,3109419381.0,3137003894.0,3569044429.0,3652993467.0,372369040.0,3807403584.0,4991254948.0,501989603.0,6887245712.0,7014058642.0,724332278.0,7535130835.0,7702816831.0,7789296000.0,8757147742.0,9277388864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319023992.0,1448409923.0,3784376989.0,5153923966.0,5659356624.0,5703446359.0,5874543535.0,6626453794.0,6908879241.0,7078386597.0,7447150343.0,7506779490.0,7578204412.0,7982489301.0,8043367811.0,825942959.0,9544936431.0,9908107190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360308761.0,1409423484.0,1551986410.0,1639874769.0,1951145288.0,2342584130.0,2471437825.0,3689993413.0,3789682499.0,3889520514.0,3978333480.0,6809793328.0,8465724120.0,8476970148.0,9237976912.0,9435700974.0,9478635714.0,977681471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419786746.0,1572923407.0,1877874603.0,2016343553.0,2821175677.0,3618632973.0,3992055106.0,4170002694.0,5515228925.0,5615132881.0,5726598291.0,5939683556.0,6321559900.0,8054438552.0,8190307875.0,9262000591.0,9765913577.0,9865727068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587404260.0,1857725324.0,2189050347.0,374690071.0,5154948722.0,534752654.0,6115143031.0,8293052373.0,8798175818.0,8934230081.0,9123554672.0,933829064.0,9445676353.0,9607999964.0,976295918.0,9823398668.0,9964723414.0,9983889496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683760558.0,2170006516.0,2516303287.0,2562218076.0,2855028906.0,3109163422.0,3604327044.0,3789603034.0,3824623626.0,641337654.0,6755245916.0,7483595863.0,7886359575.0,848429071.0,8550847765.0,9703473605.0,9899904092.0,9977496737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804232280.0,2542734579.0,2563894465.0,2701773951.0,4771969574.0,5519558974.0,6124032175.0,6152738687.0,7047050450.0,7189294919.0,7425338236.0,8372245500.0,8436237638.0,8438252309.0,8752806041.0,8772922990.0,9172898732.0,9487338014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001385252.0,2089284394.0,2257866327.0,2413196492.0,3452098292.0,3568018305.0,3614828418.0,4432748512.0,4527220490.0,500301038.0,5021253573.0,6365765925.0,7364723224.0,747510781.0,8498779226.0,8583699636.0,9275543746.0,9462782421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013825375.0,3183584260.0,3260560721.0,4045686690.0,4361167667.0,4713666217.0,4930701719.0,493777481.0,5167674580.0,530428003.0,5687691637.0,7490346400.0,7794094743.0,8089016056.0,8563720395.0,8853060346.0,9339343728.0,9350861948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464136431.0,2530035645.0,3974011303.0,403411518.0,4083174243.0,4550582825.0,5252054784.0,6509336608.0,6783911653.0,6813260524.0,7539552855.0,7880961673.0,8105266190.0,8456871410.0,8510937698.0,9125424737.0,9171684401.0,9893664613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013438079.0,3691595356.0,4064121316.0,4101760858.0,4251329706.0,4524809841.0,4539812756.0,5136558329.0,5278681552.0,6755992556.0,7504048532.0,7594768378.0,8114239924.0,8246689568.0,8341833433.0,8772536023.0,9316967422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080886488.0,1106458845.0,178412225.0,181032321.0,3526163972.0,4341152643.0,4403959535.0,4858406804.0,4954879048.0,5149720371.0,6158259411.0,6310766911.0,6835364852.0,7779866714.0,7949862300.0,8376844600.0,8702839420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085042331.0,2254327882.0,328935272.0,3521909783.0,4141166115.0,4283150540.0,5058685668.0,5655771301.0,577698936.0,6252751598.0,6974747336.0,7631382340.0,8026795048.0,8059437321.0,8242299910.0,8257729469.0,8667212414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086935002.0,1114609539.0,1432060758.0,1566066948.0,1933701959.0,3293768022.0,4618189466.0,465397591.0,496571196.0,6065920484.0,7253420886.0,7382463387.0,758231851.0,7693555101.0,8575806940.0,9564762258.0,9593032952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149993481.0,2190086005.0,2318846017.0,2430254877.0,2563840893.0,3536792082.0,4209659085.0,5699980004.0,5917074173.0,6378604320.0,6498178270.0,7121129073.0,7492750615.0,7825985221.0,8597693075.0,8860781165.0,957026433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163456011.0,1185363319.0,2779178000.0,3207575638.0,3545882810.0,3595807915.0,4447518901.0,4603813764.0,4752657511.0,5527254142.0,6184110043.0,6777423255.0,7012192385.0,771480071.0,8984019333.0,9409068808.0,9774905334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227980862.0,1420258606.0,1915442525.0,2416620227.0,2772670511.0,3199336463.0,3265918401.0,3305194183.0,3915544591.0,4359999311.0,4367530044.0,5117236456.0,6156567857.0,6658642508.0,6754525081.0,752547731.0,7595291739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291992278.0,1581563684.0,2586339301.0,2783175474.0,2977745885.0,3127722134.0,3426858583.0,3757968043.0,4062816398.0,5007519873.0,5710457350.0,57647356.0,7466664300.0,8200094378.0,8440473633.0,9413023004.0,956521061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136851898.0,1527461618.0,1869496617.0,1995398354.0,27262463.0,3439831089.0,352231665.0,3981958645.0,4167853829.0,4880436544.0,5358472693.0,6361247718.0,7001773917.0,7259568493.0,8530679101.0,9249826314.0,9282139417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556635806.0,1581846515.0,221879650.0,2223440983.0,4058076425.0,4146638279.0,415057852.0,4216747316.0,5904561406.0,5950343680.0,6552565027.0,6870164092.0,6947278635.0,795330392.0,8472656582.0,8670647795.0,925572391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573899188.0,1615473265.0,1848642730.0,203399339.0,2384570314.0,3175524213.0,3231375996.0,4936423048.0,5112780018.0,5637710671.0,5935232154.0,6816437075.0,7750330860.0,7964457206.0,8179364117.0,9816004955.0,9886692935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748760438.0,2170063452.0,3362512456.0,4431163253.0,4781831377.0,4807677397.0,5066409277.0,5880365334.0,6101517779.0,6140554017.0,6806940747.0,683521831.0,6839262135.0,7346513388.0,8543494786.0,9632589721.0,9812189164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024934332.0,2086299431.0,2281930652.0,2395276886.0,3169387031.0,3341228704.0,3816868540.0,4706888344.0,5299079546.0,5631633042.0,6107656196.0,6648427721.0,7524386825.0,7663791542.0,8539017358.0,9969031645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075482120.0,1530091498.0,1939956368.0,1962762284.0,2923900686.0,3654762698.0,3963792840.0,4794679565.0,5148837561.0,6043823917.0,654042923.0,7470317375.0,8693596662.0,88260450.0,886114325.0,957286724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175684738.0,1955955684.0,2040864952.0,4121736879.0,4495345232.0,4529576483.0,5163575782.0,5437052023.0,5910623983.0,6118340932.0,6476487932.0,6504629362.0,6538274562.0,6611580485.0,8126300755.0,8435898796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376532455.0,2930346041.0,3492531481.0,3840559778.0,4440302521.0,4845174096.0,5157164532.0,5742109737.0,5907988197.0,6812344475.0,692358409.0,7066789310.0,7875340913.0,9177306672.0,9219061357.0,9749449174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633302240.0,1940470391.0,2161536774.0,2654757723.0,2737950619.0,2938013403.0,3143036027.0,4280961825.0,465472541.0,5249647349.0,5413787772.0,5436033622.0,6782941951.0,7803066100.0,9388837237.0,9563186229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860495995.0,1929656360.0,3235497387.0,3538437684.0,4048235148.0,4645629816.0,4979431380.0,5095469669.0,6710788170.0,7003244792.0,7146792061.0,7364569480.0,7708262816.0,8014205118.0,8402850941.0,9679934086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3888652017.0,4693319086.0,4958211097.0,5275548338.0,5581762595.0,5794262.0,6385198443.0,6457075028.0,6845010909.0,688804536.0,7083819258.0,7299682632.0,7689088099.0,7825415310.0,8591299879.0,9680476034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108996173.0,1403992321.0,1900638041.0,290641945.0,337072731.0,3596738849.0,430756287.0,4978943680.0,5013906146.0,5501504185.0,5771333263.0,6137049541.0,6524511515.0,775742476.0,9311731683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121981738.0,2731887806.0,295513850.0,3435910824.0,3915154760.0,4003447274.0,4329177660.0,457331489.0,5802206482.0,6867233806.0,7436072280.0,8160118599.0,8611294310.0,9254985934.0,9301197374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227382253.0,2086722380.0,2857388517.0,3322337365.0,3861280239.0,4472678799.0,5260307746.0,5461583810.0,5886467659.0,6480946766.0,6536792513.0,8323999700.0,9251933724.0,9362793998.0,9483950481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265038194.0,1521436198.0,1628836097.0,3432359371.0,3668090329.0,4300119703.0,4522941038.0,4967449380.0,5026490294.0,7448959619.0,7826293209.0,8025867106.0,9243844160.0,9511404500.0,968608065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270658393.0,1366818711.0,1786400980.0,2654381567.0,3449840025.0,3774618147.0,3887799014.0,4225330438.0,6105080827.0,7392908841.0,7457900488.0,8977861095.0,9189620228.0,9212021604.0,9218945428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370203722.0,1671678455.0,1955153271.0,223312831.0,2797599475.0,510990765.0,6262357169.0,6653949104.0,6771013805.0,6800292790.0,717692556.0,7448862969.0,8232262956.0,9192887836.0,936451546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657149735.0,2332020901.0,2677773348.0,2701573493.0,3133546028.0,4755933476.0,5251541638.0,6252704191.0,6854482070.0,6949161104.0,7307775745.0,7982183623.0,9064510662.0,90833676.0,9978756126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698898379.0,2189731619.0,2290007765.0,3913170767.0,4242710461.0,4637376057.0,6111702741.0,6487535353.0,6764286110.0,6845654261.0,7279985594.0,7369024671.0,7481866101.0,7716909367.0,7801468450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542484157.0,2898098065.0,3029116145.0,3580444701.0,3633639831.0,4585676901.0,4638425157.0,5386531210.0,6655663085.0,6726540698.0,6938996000.0,8787080636.0,9449522734.0,9742113734.0,9825133299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067811305.0,2049253414.0,2484700928.0,3095233690.0,3493321910.0,3602899991.0,3899833484.0,3995475187.0,7348123278.0,7782694876.0,8603713323.0,8975662110.0,9256931750.0,9429854075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073592078.0,1987698065.0,3525737600.0,3573247952.0,4242017908.0,4431374116.0,4782015606.0,4815882102.0,5127857596.0,7901177459.0,8941077891.0,8990416491.0,949406410.0,9877374068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076707408.0,1565705029.0,208477390.0,2589787563.0,3619681166.0,3741566882.0,4841863134.0,5404879126.0,5881606115.0,7924025631.0,8636908429.0,8935973016.0,9149567950.0,9889982541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119782624.0,1587375776.0,175807448.0,3149118231.0,4767543280.0,4914267747.0,4959399900.0,5457185604.0,5940095545.0,711810446.0,717160165.0,7222227930.0,8163411653.0,837918504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217192915.0,1749333103.0,1981080375.0,1998784648.0,2983933576.0,3398469584.0,3950223133.0,4160916636.0,6568682874.0,6652546560.0,6939999511.0,7627411504.0,7683738876.0,9323613096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810309651.0,1908127301.0,2084313672.0,269737608.0,3962657095.0,5587371610.0,6284601794.0,6583419940.0,6843563409.0,7113834674.0,7440332905.0,7532290485.0,9288947150.0,9942863515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215022955.0,3351419837.0,380159818.0,407919593.0,4951192025.0,6552858119.0,6752629750.0,7534978896.0,8038827111.0,8128831216.0,8738563167.0,9020326414.0,9173052233.0,9450834329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3392629591.0,5541318379.0,5648635127.0,586648710.0,6237809201.0,6623185942.0,665650609.0,7106742106.0,7501225413.0,8741574542.0,8866291687.0,9077199983.0,9497058345.0,9607645316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014900951.0,15022559.0,2093664064.0,3552652814.0,4624433705.0,5452402004.0,7140102218.0,7598191495.0,7792341061.0,8772847056.0,9404865331.0,9455860135.0,9713998850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018274039.0,2508838743.0,30792034.0,35674439.0,3772468682.0,4051147322.0,4329692868.0,4384099686.0,5526044950.0,705229727.0,7930220090.0,7994214129.0,891699421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061856675.0,2188888665.0,2972932010.0,3578508361.0,3732845306.0,3736536565.0,380830547.0,4099179347.0,4386444821.0,5354824933.0,6148280733.0,8295758787.0,9371992971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092839646.0,1995995973.0,2670879378.0,3125025963.0,4467335645.0,5807374693.0,6457698236.0,7425968046.0,7800721765.0,8421563783.0,9328339057.0,962042962.0,9732086443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139983233.0,1401506332.0,4584942396.0,4935743071.0,5117077878.0,5684619330.0,6008065716.0,7110548313.0,8377453220.0,8986161003.0,9033968011.0,9049123060.0,9474136644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252668467.0,2043422722.0,25669805.0,3632149235.0,4054656136.0,4288322149.0,4879791947.0,5346716921.0,6832375111.0,7055864002.0,8529232399.0,869608233.0,8878335780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342634956.0,1473746893.0,2971568329.0,3294795990.0,4689758296.0,6754237861.0,6945879026.0,759343382.0,8667787450.0,8830845820.0,9026687515.0,9731832809.0,9771653898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571945062.0,3764029123.0,3958000947.0,4561986415.0,4567424063.0,5350415157.0,6711812108.0,7305391700.0,7941305834.0,8315352564.0,9215689645.0,9216142865.0,9749078450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990826842.0,2210436754.0,3382921035.0,3643098363.0,3769317928.0,392666715.0,4543110577.0,4802394406.0,6450096381.0,7821791170.0,9479395338.0,9584262412.0,9604395227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025707577.0,4024663357.0,4418099723.0,6122611770.0,6203504746.0,770924698.0,771264406.0,8533695497.0,8645554162.0,8672597863.0,8725508190.0,9333215688.0,9892972051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108341835.0,2348735744.0,4215018797.0,47476070.0,6649176925.0,6779726087.0,7061119277.0,7512260997.0,7813248594.0,8840390338.0,9373062482.0,9779863658.0,9825915011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
